-1.999986171700000037e+00,-2.225076514199999961e-06
-1.833325624500000028e+00,-1.914378799499999848e-06
-1.666640162500000022e+00,-1.647038971000000089e-06
-1.499985694900000111e+00,-1.402592602100000052e-06
-1.333341598499999892e+00,-1.172533188800000068e-06
-1.166615843800000052e+00,-9.631720558900000747e-07
-1.000000238399999963e+00,-7.517644462500000116e-07
-8.333526849700000350e-01,-5.555019697599999548e-07
-6.666411161399999896e-01,-4.036209304599999784e-07
-4.999905824700000001e-01,-2.731053427899999748e-07
-3.333322703800000175e-01,-1.604196171499999961e-07
-1.666421741199999862e-01,-6.954889642000000597e-08
1.619802333199999969e-06,1.336201982399999998e-12
1.666359603400000000e-01,5.619873633100000247e-08
3.333608210099999747e-01,1.118775543300000007e-07
4.999951124199999986e-01,1.888956688800000118e-07
6.666539907499999806e-01,2.559532390499999934e-07
8.333373069799999699e-01,3.182526313600000099e-07
9.999939203300000079e-01,3.912331010300000169e-07
1.166654706000000097e+00,4.618175353199999887e-07
1.333359718300000107e+00,5.484777716399999493e-07
1.499977230999999911e+00,6.804801842000000382e-07
1.666646242099999897e+00,7.884806336699999877e-07
1.833346486099999950e+00,7.949118980800000038e-07
2.000005006799999929e+00,8.077489042099999666e-07
