-1.999967932699999951e+00,-8.066021628400000102e-09
-1.833042621599999977e+00,-5.356919352600000248e-09
-1.666641950600000088e+00,-4.102353123900000092e-09
-1.499991774599999994e+00,-3.623602751199999834e-09
-1.333343863499999893e+00,-2.720375258399999893e-09
-1.166623115499999974e+00,-2.809440014000000196e-09
-1.000010013600000081e+00,-2.103283103199999852e-09
-8.333560228299999872e-01,-1.614884781499999918e-09
-6.666447520299999541e-01,-1.395944693199999946e-09
-4.999928474399999989e-01,-9.656984101299999476e-10
-3.333376944099999961e-01,-7.525388090499999635e-10
-1.666602343299999900e-01,-4.509405904200000129e-10
1.062432147600000048e-06,8.430958188499999582e-12
1.666639149199999892e-01,6.874334990100000014e-10
3.333628475700000093e-01,1.496363921699999963e-09
4.999945163699999751e-01,2.168326851399999802e-09
6.666563749299999619e-01,3.166948703299999942e-09
8.333436250700000381e-01,4.046385448900000250e-09
1.000009298299999960e+00,5.174100259399999652e-09
1.166670560800000089e+00,6.158829002299999693e-09
1.328188538600000079e+00,7.704517024400000063e-09
1.499994754800000107e+00,8.909773363499999292e-09
1.666654706000000097e+00,1.004402605500000042e-08
1.833345532400000089e+00,1.168741281500000051e-08
2.000020027200000161e+00,1.374543501199999983e-08
