-5.999978637699999950e+01 -5.999978637699999950e+01
-5.898890304599999723e+01 -5.898890304599999723e+01
-5.798551940899999835e+01 -5.798551940899999835e+01
-5.697525024400000149e+01 -5.697525024400000149e+01
-5.596509933499999789e+01 -5.596509933499999789e+01
-5.496154403700000302e+01 -5.496154403700000302e+01
-5.395129013100000037e+01 -5.395129013100000037e+01
-5.294082260100000070e+01 -5.294082260100000070e+01
-5.193415450999999905e+01 -5.193415450999999905e+01
-5.092463684100000165e+01 -5.092463684100000165e+01
-4.991759872400000120e+01 -4.991759872400000120e+01
-4.891036987300000050e+01 -4.891036987300000050e+01
-4.790006256099999860e+01 -4.790006256099999860e+01
-4.688975524899999670e+01 -4.688975524899999670e+01
-4.587876510600000302e+01 -4.587876510600000302e+01
-4.487615203899999727e+01 -4.487615203899999727e+01
-4.386592865000000074e+01 -4.386592865000000074e+01
-4.285549163799999661e+01 -4.285549163799999661e+01
-4.185148620599999703e+01 -4.185148620599999703e+01
-4.084119415299999645e+01 -4.084119415299999645e+01
-3.983154296899999736e+01 -3.983154296899999736e+01
-3.882428360000000112e+01 -3.882428360000000112e+01
-3.781401061999999769e+01 -3.781401061999999769e+01
-3.680383300799999802e+01 -3.680383300799999802e+01
-3.579975891099999785e+01 -3.579975891099999785e+01
-3.478960418700000190e+01 -3.478960418700000190e+01
-3.378000640900000207e+01 -3.378000640900000207e+01
-3.277644348100000116e+01 -3.277644348100000116e+01
-3.176549148599999839e+01 -3.176549148599999839e+01
-3.075529480000000149e+01 -3.075529480000000149e+01
-2.974847984299999837e+01 -2.974847984299999837e+01
-2.874083709700000000e+01 -2.874083709700000000e+01
-2.773134803800000014e+01 -2.773134803800000014e+01
-2.672450828599999895e+01 -2.672450828599999895e+01
-2.571402931200000097e+01 -2.571402931200000097e+01
-2.470385170000000130e+01 -2.470385170000000130e+01
-2.369373893699999911e+01 -2.369373893699999911e+01
-2.269087982199999942e+01 -2.269087982199999942e+01
-2.168003463699999855e+01 -2.168003463699999855e+01
-2.066000556899999907e+01 -2.066000556899999907e+01
-1.966390228299999876e+01 -1.966390228299999876e+01
-1.865547561600000037e+01 -1.865547561600000037e+01
-1.764680290200000101e+01 -1.764680290200000101e+01
-1.663823890700000163e+01 -1.663823890700000163e+01
-1.563056945800000008e+01 -1.563056945800000008e+01
-1.462183284800000038e+01 -1.462183284800000038e+01
-1.361343383800000062e+01 -1.361343383800000062e+01
-1.260505485500000056e+01 -1.260505485500000056e+01
-1.159665393799999933e+01 -1.159665393799999933e+01
-1.058818149600000069e+01 -1.058818149600000069e+01
-9.580142021200000357e+00 -9.580142021200000357e+00
-8.571722030600000153e+00 -8.571722030600000153e+00
-7.562927722899999594e+00 -7.562927722899999594e+00
-6.554511070300000242e+00 -6.554511070300000242e+00
-5.546069145199999717e+00 -5.546069145199999717e+00
-4.537919998199999583e+00 -4.537919998199999583e+00
-3.529479265199999993e+00 -3.529479265199999993e+00
-2.521063089400000123e+00 -2.521063089400000123e+00
-1.512574553499999919e+00 -1.512574553499999919e+00
-5.042012333900000032e-01 -5.042012333900000032e-01
5.042040944100000255e-01 5.042040944100000255e-01
1.512590646700000097e+00 1.512590646700000097e+00
2.520950555799999826e+00 2.520950555799999826e+00
3.529257535899999798e+00 3.529257535899999798e+00
4.537952899899999615e+00 4.537952899899999615e+00
5.546006679499999592e+00 5.546006679499999592e+00
6.554374694799999901e+00 6.554374694799999901e+00
7.563034534499999850e+00 7.563034534499999850e+00
8.571392059300000810e+00 8.571392059300000810e+00
9.580065727199999159e+00 9.580065727199999159e+00
1.058806228599999955e+01 1.058806228599999955e+01
1.159643173199999922e+01 1.159643173199999922e+01
1.260476017000000049e+01 1.260476017000000049e+01
1.361335849800000020e+01 1.361335849800000020e+01
1.462168884299999938e+01 1.462168884299999938e+01
1.563032531700000050e+01 1.563032531700000050e+01
1.663827705399999957e+01 1.663827705399999957e+01
1.764665031399999862e+01 1.764665031399999862e+01
1.865537262000000140e+01 1.865537262000000140e+01
1.966369819599999857e+01 1.966369819599999857e+01
2.067231941200000023e+01 2.067231941200000023e+01
2.181534385699999845e+01 2.181534385699999845e+01
2.268959045400000107e+01 2.268959045400000107e+01
2.369566154500000010e+01 2.369566154500000010e+01
2.470561027500000151e+01 2.470561027500000151e+01
2.571565628100000112e+01 2.571565628100000112e+01
2.672604942299999919e+01 2.672604942299999919e+01
2.772950553900000159e+01 2.772950553900000159e+01
2.873897361799999928e+01 2.873897361799999928e+01
2.974974250800000064e+01 2.974974250800000064e+01
3.075311470000000114e+01 3.075311470000000114e+01
3.176332664499999936e+01 3.176332664499999936e+01
3.277401351900000037e+01 3.277401351900000037e+01
3.378099441500000211e+01 3.378099441500000211e+01
3.479043960599999963e+01 3.479043960599999963e+01
3.580043029800000198e+01 3.580043029800000198e+01
3.680456924399999963e+01 3.680456924399999963e+01
3.781466674800000050e+01 3.781466674800000050e+01
3.882478332499999851e+01 3.882478332499999851e+01
3.982870483399999983e+01 3.982870483399999983e+01
4.083810806299999996e+01 4.083810806299999996e+01
4.184823608399999983e+01 4.184823608399999983e+01
4.285563659700000017e+01 4.285563659700000017e+01
4.386578369099999719e+01 4.386578369099999719e+01
4.487575149500000293e+01 4.487575149500000293e+01
4.587875366200000116e+01 4.587875366200000116e+01
4.688948440600000112e+01 4.688948440600000112e+01
4.789967727700000211e+01 4.789967727700000211e+01
4.890983200099999806e+01 4.890983200099999806e+01
4.991703033400000322e+01 4.991703033400000322e+01
5.092737579300000306e+01 5.092737579300000306e+01
5.193320465099999694e+01 5.193320465099999694e+01
5.294010162400000041e+01 5.294010162400000041e+01
5.395045852700000211e+01 5.395045852700000211e+01
5.496042633100000074e+01 5.496042633100000074e+01
5.596401596100000120e+01 5.596401596100000120e+01
5.697330093400000095e+01 5.697330093400000095e+01
5.798405075099999806e+01 5.798405075099999806e+01
5.899090194699999756e+01 5.899090194699999756e+01
6.000161361699999674e+01 6.000161361699999674e+01
6.000174331699999897e+01 6.000174331699999897e+01
5.899085617099999723e+01 5.899085617099999723e+01
5.798402404800000198e+01 5.798402404800000198e+01
5.697405242899999678e+01 5.697405242899999678e+01
5.596393203699999930e+01 5.596393203699999930e+01
5.496044158899999843e+01 5.496044158899999843e+01
5.395046997099999686e+01 5.395046997099999686e+01
5.294012069699999756e+01 5.294012069699999756e+01
5.193316650399999901e+01 5.193316650399999901e+01
5.092738723800000145e+01 5.092738723800000145e+01
4.991709137000000140e+01 4.991709137000000140e+01
4.890979385400000012e+01 4.890979385400000012e+01
4.789952468900000326e+01 4.789952468900000326e+01
4.688953781099999674e+01 4.688953781099999674e+01
4.587873077399999744e+01 4.587873077399999744e+01
4.487577819799999901e+01 4.487577819799999901e+01
4.386580657999999744e+01 4.386580657999999744e+01
4.285564422600000256e+01 4.285564422600000256e+01
4.184827041599999831e+01 4.184827041599999831e+01
4.083815383900000029e+01 4.083815383900000029e+01
3.982876968400000095e+01 3.982876968400000095e+01
3.882468032799999946e+01 3.882468032799999946e+01
3.781458663899999806e+01 3.781458663899999806e+01
3.680448532100000136e+01 3.680448532100000136e+01
3.580049896199999893e+01 3.580049896199999893e+01
3.479049682600000182e+01 3.479049682600000182e+01
3.378096008299999653e+01 3.378096008299999653e+01
3.277400207499999851e+01 3.277400207499999851e+01
3.176326179499999824e+01 3.176326179499999824e+01
3.075309562700000043e+01 3.075309562700000043e+01
2.974960899399999903e+01 2.974960899399999903e+01
2.873894882200000112e+01 2.873894882200000112e+01
2.772952842700000176e+01 2.772952842700000176e+01
2.672605705300000167e+01 2.672605705300000167e+01
2.571569633500000052e+01 2.571569633500000052e+01
2.470566558799999868e+01 2.470566558799999868e+01
2.369558143600000122e+01 2.369558143600000122e+01
2.268955230699999959e+01 2.268955230699999959e+01
2.167890167199999851e+01 2.167890167199999851e+01
2.065921211199999874e+01 2.065921211199999874e+01
1.966369247400000120e+01 1.966369247400000120e+01
1.865536498999999893e+01 1.865536498999999893e+01
1.764662361099999899e+01 1.764662361099999899e+01
1.663825797999999878e+01 1.663825797999999878e+01
1.563032054900000034e+01 1.563032054900000034e+01
1.462169170399999985e+01 1.462169170399999985e+01
1.361334991500000058e+01 1.361334991500000058e+01
1.260476875300000010e+01 1.260476875300000010e+01
1.159642601000000006e+01 1.159642601000000006e+01
1.058806037899999986e+01 1.058806037899999986e+01
9.580060005200000006e+00 9.580060005200000006e+00
8.571392059300000810e+00 8.571392059300000810e+00
7.563019752499999804e+00 7.563019752499999804e+00
6.554380416899999950e+00 6.554380416899999950e+00
5.546004772199999877e+00 5.546004772199999877e+00
4.537978649100000261e+00 4.537978649100000261e+00
3.529265403700000192e+00 3.529265403700000192e+00
2.520948171600000176e+00 2.520948171600000176e+00
1.512591719600000051e+00 1.512591719600000051e+00
5.042052864999999606e-01 5.042052864999999606e-01
-5.042017698299999795e-01 -5.042017698299999795e-01
-1.512574791900000104e+00 -1.512574791900000104e+00
-2.521059989899999909e+00 -2.521059989899999909e+00
-3.529478788400000067e+00 -3.529478788400000067e+00
-4.537915706599999766e+00 -4.537915706599999766e+00
-5.546071529399999811e+00 -5.546071529399999811e+00
-6.554511547099999724e+00 -6.554511547099999724e+00
-7.562919139899999976e+00 -7.562919139899999976e+00
-8.571705818199999882e+00 -8.571705818199999882e+00
-9.580131530799999240e+00 -9.580131530799999240e+00
-1.058817768099999945e+01 -1.058817768099999945e+01
-1.159665775300000057e+01 -1.159665775300000057e+01
-1.260505008700000040e+01 -1.260505008700000040e+01
-1.361345672600000078e+01 -1.361345672600000078e+01
-1.462183570900000085e+01 -1.462183570900000085e+01
-1.563057804099999970e+01 -1.563057804099999970e+01
-1.663823509199999862e+01 -1.663823509199999862e+01
-1.764677810699999938e+01 -1.764677810699999938e+01
-1.865548133900000138e+01 -1.865548133900000138e+01
-1.966390419000000023e+01 -1.966390419000000023e+01
-2.067225074799999973e+01 -2.067225074799999973e+01
-2.175329780599999907e+01 -2.175329780599999907e+01
-2.269083785999999847e+01 -2.269083785999999847e+01
-2.369373893699999911e+01 -2.369373893699999911e+01
-2.470375251800000171e+01 -2.470375251800000171e+01
-2.571390533399999967e+01 -2.571390533399999967e+01
-2.672440910299999928e+01 -2.672440910299999928e+01
-2.773133087200000091e+01 -2.773133087200000091e+01
-2.874084281900000093e+01 -2.874084281900000093e+01
-2.974849510199999969e+01 -2.974849510199999969e+01
-3.075522232100000153e+01 -3.075522232100000153e+01
-3.176552391099999895e+01 -3.176552391099999895e+01
-3.277642822300000347e+01 -3.277642822300000347e+01
-3.378005218500000240e+01 -3.378005218500000240e+01
-3.478957748399999872e+01 -3.478957748399999872e+01
-3.579972457899999938e+01 -3.579972457899999938e+01
-3.680387496899999888e+01 -3.680387496899999888e+01
-3.781407165499999934e+01 -3.781407165499999934e+01
-3.882425308199999847e+01 -3.882425308199999847e+01
-3.983150100699999996e+01 -3.983150100699999996e+01
-4.084116363500000091e+01 -4.084116363500000091e+01
-4.185151290900000021e+01 -4.185151290900000021e+01
-4.285544586200000339e+01 -4.285544586200000339e+01
-4.386596679699999868e+01 -4.386596679699999868e+01
-4.487611770600000227e+01 -4.487611770600000227e+01
-4.587877273600000194e+01 -4.587877273600000194e+01
-4.688976287799999909e+01 -4.688976287799999909e+01
-4.790016937299999711e+01 -4.790016937299999711e+01
-4.891034316999999731e+01 -4.891034316999999731e+01
-4.991758346600000351e+01 -4.991758346600000351e+01
-5.092463684100000165e+01 -5.092463684100000165e+01
-5.193403625500000231e+01 -5.193403625500000231e+01
-5.294079971299999698e+01 -5.294079971299999698e+01
-5.395123291000000165e+01 -5.395123291000000165e+01
-5.496146011399999765e+01 -5.496146011399999765e+01
-5.596503448499999678e+01 -5.596503448499999678e+01
-5.697515106200000190e+01 -5.697515106200000190e+01
-5.798547744799999748e+01 -5.798547744799999748e+01
-5.898890304599999723e+01 -5.898890304599999723e+01
-5.999976730299999872e+01 -5.999976730299999872e+01
