9.999982118600000414e-01 1.243048025600000012e-10
9.999974966000000354e-01 9.935632871999999638e-11
9.999982118600000414e-01 8.733945511300000071e-11
9.999978542299999829e-01 7.979014671200000019e-11
9.999979734399999654e-01 7.529436796299999840e-11
9.999984502800000064e-01 7.063674645199999536e-11
9.999986886999999713e-01 6.844867034299999375e-11
9.999988079099999538e-01 6.532485663499999490e-11
9.999994039499999765e-01 6.525452400699999816e-11
9.999974966000000354e-01 6.419914599899999685e-11
9.999984502800000064e-01 6.495196741599999714e-11
9.999979734399999654e-01 6.654905793099999697e-11
9.999982118600000414e-01 6.678828323699999606e-11
9.999984502800000064e-01 7.147402114600000283e-11
9.999979734399999654e-01 7.869256635199999843e-11
9.999982118600000414e-01 9.848391546699999832e-11
9.999980926499999478e-01 1.363217594400000005e-10
9.999982118600000414e-01 2.794693088099999743e-10
9.999976158100000179e-01 4.574714496099999751e-10
9.999976158100000179e-01 4.366249028999999968e-10
9.999977350200000004e-01 8.272378337899999950e-10
9.999966621400000477e-01 1.280073158600000039e-09
9.999943971600000481e-01 2.095394746599999827e-09
9.999966621400000477e-01 3.318546104600000065e-09
1.000002861000000021e+00 4.747782167400000384e-09
9.999929666500000369e-01 7.797981815800000605e-09
9.999912977199999498e-01 8.469009493699999871e-09
9.999958276699999482e-01 6.821322617899999627e-09
1.000006794899999996e+00 1.151615691699999996e-08
9.999920129799999557e-01 1.842852448399999902e-08
9.999915361400000258e-01 2.164146195600000011e-08
9.999909400900000023e-01 2.994937631200000002e-08
1.000004887600000059e+00 4.024901656400000186e-08
9.999877214400000325e-01 4.896357452799999683e-08
9.999760389299999774e-01 6.312922096200000094e-08
1.000005126000000022e+00 8.585895017199999789e-08
9.999542236299999720e-01 1.041467356799999999e-07
9.999958276699999482e-01 1.141742274100000017e-07
9.999955892599999840e-01 1.465346883800000117e-07
9.999935626999999494e-01 1.971973944099999871e-07
9.999943971600000481e-01 2.540448065200000185e-07
9.999905824699999446e-01 3.281375029499999829e-07
9.999909400900000023e-01 4.182057580199999849e-07
9.999845027899999517e-01 5.221012315799999495e-07
9.999850988399999752e-01 6.546081863200000419e-07
9.999804496799999942e-01 8.329488991900000057e-07
9.999804496799999942e-01 1.003646502800000100e-06
9.999969005600000127e-01 1.100916847500000093e-06
9.999963045099999892e-01 1.340037101699999985e-06
9.999948739999999781e-01 1.620241619099999921e-06
9.999939203300000079e-01 1.972377504000000088e-06
9.999939203300000079e-01 2.296756292699999916e-06
9.999932050700000019e-01 2.746265636199999870e-06
9.999897479999999561e-01 3.121363761200000179e-06
9.999916553500000083e-01 3.689414143099999804e-06
