1.000009059899999997e+00 -2.994594155999999849e-12
1.000009536699999924e+00 2.779752469899999960e-11
1.000009775199999895e+00 4.944109704999999772e-11
1.000008821500000034e+00 2.806490456699999976e-11
1.000010371199999915e+00 8.866444904700000188e-12
1.000007391000000023e+00 2.394164554099999880e-11
1.000009536699999924e+00 3.725427952199999847e-11
1.000008225400000006e+00 2.826895488500000111e-11
1.000008344700000107e+00 1.610273719900000135e-11
1.000007748600000079e+00 3.594091170500000100e-12
1.000008583100000070e+00 2.136637394799999867e-11
1.000009298299999960e+00 3.043612584199999855e-11
1.000008940699999904e+00 1.294214215000000005e-11
1.000007391000000023e+00 1.970581163500000024e-11
1.000007987000000043e+00 1.974099356200000074e-11
1.000008344700000107e+00 2.081050609599999863e-11
1.000007867799999950e+00 2.723461733900000097e-11
1.000008225400000006e+00 4.424127730799999766e-11
1.000007510199999894e+00 2.869112933300000132e-11
1.000007033299999959e+00 3.391203984299999909e-11
1.000009059899999997e+00 3.065424997199999742e-11
1.000007510199999894e+00 6.010807129800000119e-11
1.000006198899999976e+00 2.392053742599999906e-11
1.000009298299999960e+00 2.508855623299999987e-11
1.000008702299999941e+00 9.697074740399999410e-12
1.000007629399999987e+00 2.938772142300000039e-11
1.000006914100000088e+00 1.085150025399999997e-11
1.000007629399999987e+00 3.632546694000000129e-11
1.000007391000000023e+00 5.367972559499999753e-12
1.000008225400000006e+00 5.431328997699999941e-12
1.000008821500000034e+00 9.211371249099999698e-12
1.000008344700000107e+00 2.045869203199999967e-11
1.000008821500000034e+00 5.100311839499999891e-11
1.000007510199999894e+00 8.676390335400000210e-12
1.000008344700000107e+00 5.779311751400000096e-11
1.000007271799999931e+00 1.199888799400000023e-11
1.000009298299999960e+00 2.323098310899999871e-11
1.000008821500000034e+00 8.176607828300000086e-12
1.000010252000000044e+00 1.158357784699999946e-11
1.000008344700000107e+00 -4.606563394600000228e-12
1.000008940699999904e+00 3.234295470300000103e-11
1.000008106199999913e+00 4.087090388300000224e-11
1.000007748600000079e+00 2.080347005799999979e-11
1.000006437299999940e+00 4.299585687500000034e-11
1.000007391000000023e+00 3.284955293900000075e-11
1.000007748600000079e+00 3.371502382800000318e-11
